X,Y,fid,LAYER,NP,TIPO,CALLE,TIPO2,direccion,ID,icon_url
-58.3860281940931,-34.5810930751695,"5121",NP-CONSOLIDADAS,"2278",A,CHURQUI,Vivienda,CHURQUI 2278,CO-012A-002,./0.png
-58.386014726354,-34.5810725475644,"5122",NP-CONSOLIDADAS,"2284",A,CHURQUI,Vivienda,CHURQUI 2284,CO-012A-002,./0.png
-58.3859921691567,-34.5810304952607,"5123",NP-CONSOLIDADAS,"2292",A,CHURQUI,Vivienda,CHURQUI 2292,CO-012A-001,./0.png
-58.3899753958467,-34.5784350330248,"5124",NP-CONSOLIDADAS,"2371",A,CARAGUATÁ,Vivienda,CARAGUATÁ 2371,CO-014A-060,./0.png
-58.3794045091769,-34.5856615694157,"5125",NP-NO CONSOLIDADOS,"568",A,AYMARÁ,Vivienda,AYMARÁ 568,PE-0102-020,./0.png
-58.3793781703432,-34.5856726938235,"5126",NP-NO CONSOLIDADOS,"566",A,AYMARÁ,Vivienda,AYMARÁ 566,PE-0102-019,./0.png
-58.3788599538057,-34.5858702314776,"5127",NP-NO CONSOLIDADOS,"525",A,AYMARÁ,Vivienda,AYMARÁ 525,PE-105E-001,./0.png
-58.3782046733607,-34.586272234147,"5128",NP-NO CONSOLIDADOS,"472",A,AYMARÁ,Vivienda,AYMARÁ 472,PE-107A-009,./0.png
-58.3778301891058,-34.5864293548092,"5129",NP-NO CONSOLIDADOS,"445",A,AYMARÁ,Vivienda,AYMARÁ 445,SM-0111-028,./0.png
-58.3778889999639,-34.5864267444866,"5130",NP-NO CONSOLIDADOS,"446",A,AYMARÁ,Vivienda,AYMARÁ 446,SM-0112-054,./0.png
-58.377891179613,-34.5863791449209,"5131",NP-NO CONSOLIDADOS,"449",A,AYMARÁ,Vivienda,AYMARÁ 449,SM-0111-029,./0.png
-58.3779479971306,-34.5864142133563,"5132",NP-NO CONSOLIDADOS,"448",O,AYMARÁ,"Organización social, religiosa o gubernamental",AYMARÁ 448,PE-107A-001,./0.png
-58.3780556990298,-34.5863414768408,"5133",NP-NO CONSOLIDADOS,"456",B,AYMARÁ,Local comercial o Uso mixto con vivienda,AYMARÁ 456,PE-107A-004,./0.png
-58.378017674774,-34.5863641466086,"5134",NP-NO CONSOLIDADOS,"452",A,AYMARÁ,Vivienda,AYMARÁ 452,PE-107A-003,./0.png
-58.3779806368108,-34.5863871458408,"5135",NP-NO CONSOLIDADOS,"450",A,AYMARÁ,Vivienda,AYMARÁ 450,PE-107A-002,./0.png
-58.3780941510199,-34.5863234228298,"5136",NP-NO CONSOLIDADOS,"458",A,AYMARÁ,Vivienda,AYMARÁ 458,PE-107A-005,./0.png
-58.3780631075837,-34.5862688406824,"5137",NP-NO CONSOLIDADOS,"459",A,AYMARÁ,Vivienda,AYMARÁ 459,PE-0107-005,./0.png
-58.378007988112,-34.5862989917637,"5138",NP-NO CONSOLIDADOS,"455",A,AYMARÁ,Vivienda,AYMARÁ 455,PE-0107-003,./0.png
-58.3779665090884,-34.5863209369142,"5139",NP-NO CONSOLIDADOS,"451",B,AYMARÁ,Local comercial o Uso mixto con vivienda,AYMARÁ 451,PE-0107-002,./0.png
-58.3780792067393,-34.5862603062229,"5140",NP-NO CONSOLIDADOS,"463",A,AYMARÁ,Vivienda,AYMARÁ 463,PE-0107-005,./0.png
-58.3781055471067,-34.5862475064976,"5141",NP-NO CONSOLIDADOS,"467",A,AYMARÁ,Vivienda,AYMARÁ 467,PE-0107-006,./0.png
-58.378131889765,-34.5862395505534,"5142",NP-NO CONSOLIDADOS,"469",A,AYMARÁ,Vivienda,AYMARÁ 469,PE-0107-007,./0.png
-58.3781306059745,-34.5863029591043,"5143",NP-NO CONSOLIDADOS,"466",A,AYMARÁ,Vivienda,AYMARÁ 466,PE-107A-007,./0.png
-58.378160766827,-34.5862924028931,"5144",NP-NO CONSOLIDADOS,"468",O,AYMARÁ,"Organización social, religiosa o gubernamental",AYMARÁ 468,PE-107A-008,./0.png
-58.378162377071,-34.5862230210885,"5145",NP-NO CONSOLIDADOS,"471",C,AYMARÁ,Cochera,AYMARÁ 471,PE-0107-008,./0.png
-58.3781764434275,-34.5862846491074,"5146",NP-NO CONSOLIDADOS,"470",A,AYMARÁ,Vivienda,AYMARÁ 470,PE-107A-008,./0.png
-58.3782365140757,-34.5862528721681,"5147",NP-NO CONSOLIDADOS,"474",A,AYMARÁ,Vivienda,AYMARÁ 474,PE-107A-010,./0.png
-58.3781857729887,-34.5862092129315,"5148",NP-NO CONSOLIDADOS,"473",A,AYMARÁ,Vivienda,AYMARÁ 473,PE-0107-009,./0.png
-58.3782629578156,-34.5862362844295,"5149",NP-NO CONSOLIDADOS,"478",B,AYMARÁ,Local comercial o Uso mixto con vivienda,AYMARÁ 478,PE-107A-011,./0.png
-58.3782864700133,-34.5862268758821,"5150",NP-NO CONSOLIDADOS,"480",A,AYMARÁ,Vivienda,AYMARÁ 480,PE-107A-012,./0.png
-58.3782153895264,-34.5861944689726,"5151",NP-NO CONSOLIDADOS,"477",A,AYMARÁ,Vivienda,AYMARÁ 477,PE-0107-010,./0.png
-58.3782393675705,-34.5861824729524,"5152",NP-NO CONSOLIDADOS,"479",A,AYMARÁ,Vivienda,AYMARÁ 479,PE-0107-011,./0.png
-58.3783298292996,-34.586203746907,"5153",NP-NO CONSOLIDADOS,"482",A,AYMARÁ,Vivienda,AYMARÁ 482,PE-107A-013,./0.png
-58.3783449421918,-34.5861959405524,"5154",NP-NO CONSOLIDADOS,"484",A,AYMARÁ,Vivienda,AYMARÁ 484,PE-107A-013,./0.png
-58.3782862705244,-34.5861584109413,"5155",NP-NO CONSOLIDADOS,"481",A,AYMARÁ,Vivienda,AYMARÁ 481,PE-0107-012,./0.png
-58.3783288099392,-34.5861377880796,"5156",NP-NO CONSOLIDADOS,"485",A,AYMARÁ,Vivienda,AYMARÁ 485,PE-0107-013,./0.png
-58.3783752036909,-34.5861782013314,"5157",NP-NO CONSOLIDADOS,"486",A,AYMARÁ,Vivienda,AYMARÁ 486,PE-107A-014,./0.png
-58.378419753222,-34.5861558600966,"5158",NP-NO CONSOLIDADOS,"490",A,AYMARÁ,Vivienda,AYMARÁ 490,PE-107A-015,./0.png
-58.3783952365411,-34.5861033714042,"5159",NP-NO CONSOLIDADOS,"491",B,AYMARÁ,Local comercial o Uso mixto con vivienda,AYMARÁ 491,PE-0107-015,./0.png
-58.3784245888676,-34.5860877099572,"5160",NP-NO CONSOLIDADOS,"493",A,AYMARÁ,Vivienda,AYMARÁ 493,PE-0107-015,./0.png
-58.3784478516368,-34.5861398284394,"5161",NP-NO CONSOLIDADOS,"492",D,AYMARÁ,Pasillo interno,AYMARÁ 492,PE-107A-016,./0.png
-58.3784746680022,-34.5861257652329,"5162",NP-NO CONSOLIDADOS,"494",A,AYMARÁ,Vivienda,AYMARÁ 494,PE-107A-016,./0.png
-58.3784910828027,-34.5861161337722,"5163",NP-NO CONSOLIDADOS,"496",A,AYMARÁ,Vivienda,AYMARÁ 496,PE-107A-017,./0.png
-58.3784779698101,-34.58606218714,"5164",NP-NO CONSOLIDADOS,"497",A,AYMARÁ,Vivienda,AYMARÁ 497,PE-0107-016,./0.png
-58.3785268695731,-34.5861018918796,"5165",NP-NO CONSOLIDADOS,"498",B,AYMARÁ,Local comercial o Uso mixto con vivienda,AYMARÁ 498,PE-107A-018,./0.png
-58.3785403216987,-34.5860309544265,"5166",NP-NO CONSOLIDADOS,"501",A,AYMARÁ,Vivienda,AYMARÁ 501,PE-0107-017,./0.png
-58.3785627954675,-34.5860823605877,"5167",NP-NO CONSOLIDADOS,"500",A,AYMARÁ,Vivienda,AYMARÁ 500,PE-107A-019,./0.png
-58.37858727988,-34.5860690293821,"5168",NP-NO CONSOLIDADOS,"502",A,AYMARÁ,Vivienda,AYMARÁ 502,PE-107A-019,./0.png
-58.3786195857759,-34.5860527465705,"5169",NP-NO CONSOLIDADOS,"506",A,AYMARÁ,Vivienda,AYMARÁ 506,PE-107A-020,./0.png
-58.3785723203788,-34.5860154803253,"5170",NP-NO CONSOLIDADOS,"505",A,AYMARÁ,Vivienda,AYMARÁ 505,PE-105D-001,./0.png
-58.3786574852811,-34.586034292567,"5171",NP-NO CONSOLIDADOS,"508",A,AYMARÁ,Vivienda,AYMARÁ 508,PE-107A-021,./0.png
-58.3786048199615,-34.5859983914376,"5172",NP-NO CONSOLIDADOS,"507",B,AYMARÁ,Local comercial o Uso mixto con vivienda,AYMARÁ 507,PE-105D-002,./0.png
-58.3786346219526,-34.5859820018035,"5173",NP-NO CONSOLIDADOS,"509",A,AYMARÁ,Vivienda,AYMARÁ 509,PE-105D-003,./0.png
-58.3786891870012,-34.5859543226622,"5174",NP-NO CONSOLIDADOS,"513",A,AYMARÁ,Vivienda,AYMARÁ 513,PE-105D-004,./0.png
-58.3786811561499,-34.5860206164557,"5175",NP-NO CONSOLIDADOS,"510",B,AYMARÁ,Local comercial o Uso mixto con vivienda,AYMARÁ 510,PE-0102-001,./0.png
-58.3787138742954,-34.5860070999923,"5176",NP-NO CONSOLIDADOS,"512",B,AYMARÁ,Local comercial o Uso mixto con vivienda,AYMARÁ 512,PE-0102-002,./0.png
-58.3787211617012,-34.5859369313565,"5177",NP-NO CONSOLIDADOS,"515",A,AYMARÁ,Vivienda,AYMARÁ 515,PE-105D-005,./0.png
-58.3787702156768,-34.5859762565887,"5178",NP-NO CONSOLIDADOS,"516",A,AYMARÁ,Vivienda,AYMARÁ 516,PE-0102-004,./0.png
-58.3788191208989,-34.5859628511197,"5179",NP-NO CONSOLIDADOS,"520",A,AYMARÁ,Vivienda,AYMARÁ 520,PE-0102-047,./0.png
-58.3788666002805,-34.5859394453216,"5180",NP-NO CONSOLIDADOS,"524",A,AYMARÁ,Vivienda,AYMARÁ 524,PE-0102-005,./0.png
-58.3789110941293,-34.58591596793,"5181",NP-NO CONSOLIDADOS,"528",A,AYMARÁ,Vivienda,AYMARÁ 528,PE-0102-006,./0.png
-58.3789419397842,-34.5858995120898,"5182",NP-NO CONSOLIDADOS,"532",B,AYMARÁ,Local comercial o Uso mixto con vivienda,AYMARÁ 532,PE-0102-007,./0.png
-58.3789535705136,-34.5858847377128,"5183",NP-NO CONSOLIDADOS,"534",A,AYMARÁ,Vivienda,AYMARÁ 534,PE-0102-008,./0.png
-58.3789611530329,-34.585821077647,"5184",NP-NO CONSOLIDADOS,"537",A,AYMARÁ,Vivienda,AYMARÁ 537,PE-105E-008,./0.png
-58.3789827817847,-34.5858699758934,"5185",NP-NO CONSOLIDADOS,"536",A,AYMARÁ,Vivienda,AYMARÁ 536,PE-0102-008,./0.png
-58.3790178259782,-34.5858647347111,"5186",NP-NO CONSOLIDADOS,"538",A,AYMARÁ,Vivienda,AYMARÁ 538,PE-0102-010,./0.png
-58.3790457670169,-34.5858475300511,"5187",NP-NO CONSOLIDADOS,"540",A,AYMARÁ,Vivienda,AYMARÁ 540,PE-0102-011,./0.png
-58.3790176072019,-34.5857957871693,"5188",NP-NO CONSOLIDADOS,"541",A,AYMARÁ,Vivienda,AYMARÁ 541,PE-105E-007,./0.png
-58.3790850039132,-34.5858229711974,"5189",NP-NO CONSOLIDADOS,"542",O,AYMARÁ,"Organización social, religiosa o gubernamental",AYMARÁ 542,PE-0102-012,./0.png
-58.3791250055946,-34.5857983408261,"5190",NP-NO CONSOLIDADOS,"546",A,AYMARÁ,Vivienda,AYMARÁ 546,PE-0102-013,./0.png
-58.3790616565526,-34.5857615411227,"5191",NP-NO CONSOLIDADOS,"543",A,AYMARÁ,Vivienda,AYMARÁ 543,PE-105E-007,./0.png
-58.3790754020406,-34.5857538650039,"5192",NP-NO CONSOLIDADOS,"545",A,AYMARÁ,Vivienda,AYMARÁ 545,PE-105E-002,./0.png
-58.3791674827571,-34.5857785341474,"5193",NP-NO CONSOLIDADOS,"550",B,AYMARÁ,Local comercial o Uso mixto con vivienda,AYMARÁ 550,PE-0102-013,./0.png
-58.3792011469412,-34.5857615552287,"5194",NP-NO CONSOLIDADOS,"554",A,AYMARÁ,Vivienda,AYMARÁ 554,PE-0102-015,./0.png
-58.379241861754,-34.5857413951665,"5195",NP-NO CONSOLIDADOS,"558",A,AYMARÁ,Vivienda,AYMARÁ 558,PE-0102-016,./0.png
-58.3792249411355,-34.5856715076383,"5196",NP-NO CONSOLIDADOS,"559",C,AYMARÁ,Cochera,AYMARÁ 559,PE-099B-002,./0.png
-58.3792955754987,-34.5857127782581,"5197",NP-NO CONSOLIDADOS,"560",A,AYMARÁ,Vivienda,AYMARÁ 560,PE-0102-017,./0.png
-58.3793116204221,-34.5857038327056,"5198",NP-NO CONSOLIDADOS,"562",A,AYMARÁ,Vivienda,AYMARÁ 562,PE-0102-018,./0.png
-58.3793558353205,-34.5856826163864,"5199",NP-NO CONSOLIDADOS,"564",A,AYMARÁ,Vivienda,AYMARÁ 564,PE-0102-019,./0.png
-58.3792927278366,-34.585648120533,"5200",NP-NO CONSOLIDADOS,"563",B,AYMARÁ,Local comercial o Uso mixto con vivienda,AYMARÁ 563,PE-099B-011,./0.png
-58.3793395215293,-34.5856236320243,"5201",NP-NO CONSOLIDADOS,"565",B,AYMARÁ,Local comercial o Uso mixto con vivienda,AYMARÁ 565,PE-099B-011,./0.png
-58.3794286410326,-34.5856464277449,"5202",NP-NO CONSOLIDADOS,"570",A,AYMARÁ,Vivienda,AYMARÁ 570,PE-0102-020,./0.png
-58.3794478513065,-34.5856397133055,"5203",NP-NO CONSOLIDADOS,"572",A,AYMARÁ,Vivienda,AYMARÁ 572,PE-0102-021,./0.png
-58.3794765141325,-34.58562244272,"5204",NP-NO CONSOLIDADOS,"574",B,AYMARÁ,Local comercial o Uso mixto con vivienda,AYMARÁ 574,PE-0102-021,./0.png
-58.3793555118039,-34.5856081528873,"5205",NP-NO CONSOLIDADOS,"567",A,AYMARÁ,Vivienda,AYMARÁ 567,PE-099B-004,./0.png
-58.3794229325783,-34.585578993936,"5206",NP-NO CONSOLIDADOS,"573",A,AYMARÁ,Vivienda,AYMARÁ 573,PE-099B-004,./0.png
-58.3794925256125,-34.5856144699089,"5207",NP-NO CONSOLIDADOS,"576",A,AYMARÁ,Vivienda,AYMARÁ 576,PE-0102-022,./0.png
-58.379471177788,-34.5855640679919,"5208",NP-NO CONSOLIDADOS,"577",A,AYMARÁ,Vivienda,AYMARÁ 577,PE-099B-006,./0.png
-58.3794829867607,-34.5855584554674,"5209",NP-NO CONSOLIDADOS,"579",A,AYMARÁ,Vivienda,AYMARÁ 579,PE-099B-006,./0.png
-58.3795204352175,-34.5855446129448,"5210",NP-NO CONSOLIDADOS,"581",A,AYMARÁ,Vivienda,AYMARÁ 581,PE-099B-008,./0.png
-58.379555996489,-34.5855233189731,"5211",NP-NO CONSOLIDADOS,"583",A,AYMARÁ,Vivienda,AYMARÁ 583,PE-099B-008,./0.png
-58.3795333183472,-34.5855970864558,"5212",NP-NO CONSOLIDADOS,"580",D,AYMARÁ,Pasillo interno,AYMARÁ 580,PE-0102-022,./0.png
-58.3795896488436,-34.5855018630948,"5213",NP-NO CONSOLIDADOS,"587",A,AYMARÁ,Vivienda,AYMARÁ 587,PE-099B-020,./0.png
-58.3796026970543,-34.5854957949474,"5214",NP-NO CONSOLIDADOS,"589",A,AYMARÁ,Vivienda,AYMARÁ 589,PE-099B-021,./0.png
-58.3796544431196,-34.5855341685197,"5215",NP-NO CONSOLIDADOS,"590",A,AYMARÁ,Vivienda,AYMARÁ 590,PE-0102-025,./0.png
-58.3796038101939,-34.5855635410736,"5216",NP-NO CONSOLIDADOS,"584",A,AYMARÁ,Vivienda,AYMARÁ 584,PE-0102-024,./0.png
-58.379615686006,-34.5855586084954,"5217",NP-NO CONSOLIDADOS,"586",A,AYMARÁ,Vivienda,AYMARÁ 586,PE-0102-024,./0.png
-58.3796369953452,-34.5854802546123,"5218",NP-NO CONSOLIDADOS,"591",A,AYMARÁ,Vivienda,AYMARÁ 591,PE-099B-022,./0.png
-58.3884320405702,-34.5796011737496,"5219",NP-CONSOLIDADAS,"2124",A,AREQUIPA,Vivienda,AREQUIPA 2124,CO-014B-002,./0.png
-58.3892970904645,-34.5790855999874,"5220",NP-CONSOLIDADAS,"2326",A,AREQUIPA,Vivienda,AREQUIPA 2326,CO-014B-026,./0.png
-58.3892592233959,-34.5790579348377,"5221",NP-CONSOLIDADAS,"2325",A,AREQUIPA,Vivienda,AREQUIPA 2325,CO-014A-039,./0.png
-58.3872907961266,-34.5801802686695,"5222",NP-CONSOLIDADAS,"1965",A,AREQUIPA,Vivienda,AREQUIPA 1965,CO-0011-044,./0.png
-58.3898505495872,-34.5787532474156,"5223",NP-CONSOLIDADAS,"2435",A,AREQUIPA,Vivienda,AREQUIPA 2435,CO-014A-052,./0.png
-58.3898136241286,-34.5787727328776,"5224",NP-CONSOLIDADAS,"2431",A,AREQUIPA,Vivienda,AREQUIPA 2431,CO-014A-051,./0.png
-58.3898383225453,-34.578759699594,"5225",NP-CONSOLIDADAS,"2433",A,AREQUIPA,Vivienda,AREQUIPA 2433,CO-014A-052,./0.png
-58.388685132734,-34.5793857146153,"5226",NP-CONSOLIDADAS,"2203",A,AREQUIPA,Vivienda,AREQUIPA 2203,CO-014A-029,./0.png
-58.3886796295648,-34.5793988718338,"5227",NP-CONSOLIDADAS,"2201",A,AREQUIPA,Vivienda,AREQUIPA 2201,CO-014A-029,./0.png
-58.3880443554033,-34.5799022422138,"5228",NP-CONSOLIDADAS,"2064",A,AREQUIPA,Vivienda,AREQUIPA 2064,CO-013A-024,./0.png
-58.3879100150192,-34.579949771981,"5229",NP-CONSOLIDADAS,"2050",A,AREQUIPA,Vivienda,AREQUIPA 2050,CO-013A-025,./0.png
-58.3877716544228,-34.5799703981457,"5230",NP-CONSOLIDADAS,"2037",B,AREQUIPA,Local comercial o Uso mixto con vivienda,AREQUIPA 2037,CO-014A-009,./0.png
-58.3875782427571,-34.5800942914385,"5231",NP-CONSOLIDADAS,"2014",A,AREQUIPA,Vivienda,AREQUIPA 2014,CO-013B-008,./0.png
-58.3874967652997,-34.5800849240685,"5232",NP-CONSOLIDADAS,"2007",A,AREQUIPA,Vivienda,AREQUIPA 2007,CO-014A-001,./0.png
-58.3871807706507,-34.5802113367573,"5233",NP-CONSOLIDADAS,"1935",A,AREQUIPA,Vivienda,AREQUIPA 1935,CO-0011-042,./0.png
-58.387128951549,-34.5802439790686,"5234",NP-CONSOLIDADAS,"1927",A,AREQUIPA,Vivienda,AREQUIPA 1927,CO-0011-042,./0.png
-58.3900341523539,-34.5786541526505,"5235",NP-CONSOLIDADAS,"2461",D,AREQUIPA,Pasillo interno,AREQUIPA 2461,CO-014A-055,./0.png
-58.3900824393083,-34.5786718932351,"5236",NP-CONSOLIDADAS,"2464",D,AREQUIPA,Pasillo interno,AREQUIPA 2464,CO-014B-041,./0.png
-58.3900944693919,-34.5786655449501,"5237",NP-CONSOLIDADAS,"2466",A,AREQUIPA,Vivienda,AREQUIPA 2466,CO-014B-041,./0.png
-58.3901220720989,-34.5786509789704,"5238",NP-CONSOLIDADAS,"2470",B,AREQUIPA,Local comercial o Uso mixto con vivienda,AREQUIPA 2470,CO-014B-041,./0.png
-58.3901119459365,-34.5786110935217,"5239",NP-CONSOLIDADAS,"2473",A,AREQUIPA,Vivienda,AREQUIPA 2473,CO-014A-056,./0.png
-58.3900828598399,-34.5786264422919,"5240",NP-CONSOLIDADAS,"2469",B,AREQUIPA,Local comercial o Uso mixto con vivienda,AREQUIPA 2469,CO-014A-056,./0.png
-58.39004609785,-34.5786910706394,"5241",NP-CONSOLIDADAS,"2460",A,AREQUIPA,Vivienda,AREQUIPA 2460,CO-014B-040,./0.png
-58.3900466073204,-34.5786475801597,"5242",NP-CONSOLIDADAS,"2463",A,AREQUIPA,Vivienda,AREQUIPA 2463,CO-014A-055,./0.png
-58.389972297507,-34.5786847860589,"5243",NP-CONSOLIDADAS,"2449",A,AREQUIPA,Vivienda,AREQUIPA 2449,CO-014A-054,./0.png
-58.3899965958117,-34.5786719638542,"5244",NP-CONSOLIDADAS,"2451",B,AREQUIPA,Local comercial o Uso mixto con vivienda,AREQUIPA 2451,CO-014A-054,./0.png
-58.3899728147702,-34.5787297420936,"5245",NP-CONSOLIDADAS,"2450",A,AREQUIPA,Vivienda,AREQUIPA 2450,CO-014B-039,./0.png
-58.3899595008637,-34.5786915388384,"5246",NP-CONSOLIDADAS,"2447",A,AREQUIPA,Vivienda,AREQUIPA 2447,CO-014A-054,./0.png
-58.3899464488561,-34.5787436553569,"5247",NP-CONSOLIDADAS,"2444",A,AREQUIPA,Vivienda,AREQUIPA 2444,CO-014B-038,./0.png
-58.389907969039,-34.5787229472893,"5248",NP-CONSOLIDADAS,"2443",A,AREQUIPA,Vivienda,AREQUIPA 2443,CO-014A-053,./0.png
-58.3898748918572,-34.578740402056,"5249",NP-CONSOLIDADAS,"2437",A,AREQUIPA,Vivienda,AREQUIPA 2437,CO-014A-052,./0.png
-58.3898841573152,-34.5787739016793,"5250",NP-CONSOLIDADAS,"2436",D,AREQUIPA,Pasillo interno,AREQUIPA 2436,CO-014B-037,./0.png
-58.3898462332488,-34.5787939141128,"5251",NP-CONSOLIDADAS,"2432",A,AREQUIPA,Vivienda,AREQUIPA 2432,CO-014B-036,./0.png
-58.38980911824,-34.5788134995877,"5252",NP-CONSOLIDADAS,"2424",A,AREQUIPA,Vivienda,AREQUIPA 2424,CO-014B-036,./0.png
-58.3897836499497,-34.5788269391132,"5253",NP-CONSOLIDADAS,"2422",A,AREQUIPA,Vivienda,AREQUIPA 2422,CO-014B-036,./0.png
-58.3898026215908,-34.5787789880912,"5254",NP-CONSOLIDADAS,"2429",A,AREQUIPA,Vivienda,AREQUIPA 2429,CO-014A-051,./0.png
-58.3897742519742,-34.5787935094314,"5255",NP-CONSOLIDADAS,"2423",A,AREQUIPA,Vivienda,AREQUIPA 2423,CO-014A-050,./0.png
-58.3897445040525,-34.5788475962438,"5256",NP-CONSOLIDADAS,"2416",A,AREQUIPA,Vivienda,AREQUIPA 2416,CO-014B-035,./0.png
-58.3897427164313,-34.5788101506146,"5257",NP-CONSOLIDADAS,"2419",A,AREQUIPA,Vivienda,AREQUIPA 2419,CO-014A-049,./0.png
-58.3897116078997,-34.5788265664509,"5258",NP-CONSOLIDADAS,"2415",A,AREQUIPA,Vivienda,AREQUIPA 2415,CO-014A-048,./0.png
-58.3896918280375,-34.5788590256962,"5259",NP-CONSOLIDADAS,"2411",A,AREQUIPA,Vivienda,AREQUIPA 2411,CO-014A-047,./0.png
-58.3897344496665,-34.5788949126105,"5260",NP-CONSOLIDADAS,"2410",A,AREQUIPA,Vivienda,AREQUIPA 2410,CO-014B-035,./0.png
-58.3897124619009,-34.5789254799501,"5261",NP-CONSOLIDADAS,"2408",A,AREQUIPA,Vivienda,AREQUIPA 2408,CO-014B-034,./0.png
-58.3896653034053,-34.5789503652226,"5262",NP-CONSOLIDADAS,"2404",A,AREQUIPA,Vivienda,AREQUIPA 2404,CO-014B-033,./0.png
-58.3896433967211,-34.5788949046457,"5263",NP-CONSOLIDADAS,"2403",A,AREQUIPA,Vivienda,AREQUIPA 2403,CO-014A-046,./0.png
-58.3896305203864,-34.5788841757814,"5264",NP-CONSOLIDADAS,"2401",A,AREQUIPA,Vivienda,AREQUIPA 2401,CO-014A-046,./0.png
-58.3896165219623,-34.5789327439988,"5265",NP-CONSOLIDADAS,"2398",C,AREQUIPA,Cochera,AREQUIPA 2398,CO-014B-032,./0.png
-58.3895730384083,-34.5788950529909,"5266",NP-CONSOLIDADAS,"2393",A,AREQUIPA,Vivienda,AREQUIPA 2393,CO-014A-045,./0.png
-58.3895604264896,-34.5789002063734,"5267",NP-CONSOLIDADAS,"2391",D,AREQUIPA,Pasillo interno,AREQUIPA 2391,CO-014A-045,./0.png
-58.389547160279,-34.5789069565453,"5268",NP-CONSOLIDADAS,"2389",D,AREQUIPA,Pasillo interno,AREQUIPA 2389,CO-014A-045,./0.png
-58.3895368587668,-34.5789597724051,"5269",NP-CONSOLIDADAS,"2382",A,AREQUIPA,Vivienda,AREQUIPA 2382,CO-014B-031,./0.png
-58.3895260451921,-34.5789232578909,"5270",NP-CONSOLIDADAS,"2383",B,AREQUIPA,Local comercial o Uso mixto con vivienda,AREQUIPA 2383,CO-014A-044,./0.png
-58.3895008305533,-34.578936414765,"5271",NP-CONSOLIDADAS,"2379",A,AREQUIPA,Vivienda,AREQUIPA 2379,CO-014A-091,./0.png
-58.3894990859104,-34.5789784457106,"5272",NP-CONSOLIDADAS,"2374",A,AREQUIPA,Vivienda,AREQUIPA 2374,CO-014B-030,./0.png
-58.3894377120696,-34.5789625319172,"5273",NP-CONSOLIDADAS,"2365",A,AREQUIPA,Vivienda,AREQUIPA 2365,CO-014A-042,./0.png
-58.3894463436244,-34.5790077579803,"5274",NP-CONSOLIDADAS,"2358",A,AREQUIPA,Vivienda,AREQUIPA 2358,CO-014B-029,./0.png
-58.3894068808818,-34.5789802140376,"5275",NP-CONSOLIDADAS,"2357",A,AREQUIPA,Vivienda,AREQUIPA 2357,CO-014A-093,./0.png
-58.3894203310471,-34.5790203045954,"5276",NP-CONSOLIDADAS,"2356",A,AREQUIPA,Vivienda,AREQUIPA 2356,CO-014B-029,./0.png
-58.3893947279987,-34.5790356447835,"5277",NP-CONSOLIDADAS,"2348",A,AREQUIPA,Vivienda,AREQUIPA 2348,CO-014B-028,./0.png
-58.3893698248385,-34.5790512896851,"5278",NP-CONSOLIDADAS,"2344",A,AREQUIPA,Vivienda,AREQUIPA 2344,CO-014B-028,./0.png
-58.3893536753346,-34.5790087611378,"5279",NP-CONSOLIDADAS,"2345",A,AREQUIPA,Vivienda,AREQUIPA 2345,CO-014A-040,./0.png
-58.3893498129384,-34.5790604509501,"5280",NP-CONSOLIDADAS,"2340",A,AREQUIPA,Vivienda,AREQUIPA 2340,CO-014B-027,./0.png
-58.3893215056628,-34.5790731647023,"5281",NP-CONSOLIDADAS,"2334",A,AREQUIPA,Vivienda,AREQUIPA 2334,CO-014B-027,./0.png
-58.3892717503136,-34.5790961307577,"5282",NP-CONSOLIDADAS,"2324",B,AREQUIPA,Local comercial o Uso mixto con vivienda,AREQUIPA 2324,CO-014B-026,./0.png
-58.3892825337328,-34.5790428122739,"5283",NP-CONSOLIDADAS,"2333",A,AREQUIPA,Vivienda,AREQUIPA 2333,CO-014A-039,./0.png
-58.3892241418286,-34.5790775158029,"5284",NP-CONSOLIDADAS,"2321",A,AREQUIPA,Vivienda,AREQUIPA 2321,CO-014A-096,./0.png
-58.3892245595694,-34.5791248538563,"5285",NP-CONSOLIDADAS,"2314",A,AREQUIPA,Vivienda,AREQUIPA 2314,CO-014B-023,./0.png
-58.3892119474927,-34.5790857464646,"5286",NP-CONSOLIDADAS,"2319",D,AREQUIPA,Pasillo interno,AREQUIPA 2319,CO-014A-096,./0.png
-58.3892120948864,-34.5791326707234,"5287",NP-CONSOLIDADAS,"2310",A,AREQUIPA,Vivienda,AREQUIPA 2310,CO-014B-022,./0.png
-58.3891774024488,-34.5791081264729,"5288",NP-CONSOLIDADAS,"2309",A,AREQUIPA,Vivienda,AREQUIPA 2309,CO-014A-096,./0.png
-58.389117784586,-34.5791416650932,"5289",NP-CONSOLIDADAS,"2295",B,AREQUIPA,Local comercial o Uso mixto con vivienda,AREQUIPA 2295,CO-014A-037,./0.png
-58.3891272072397,-34.5791761769032,"5290",NP-CONSOLIDADAS,"2294",A,AREQUIPA,Vivienda,AREQUIPA 2294,CO-014B-020,./0.png
-58.3890859525356,-34.5791578264753,"5291",NP-CONSOLIDADAS,"2287",A,AREQUIPA,Vivienda,AREQUIPA 2287,CO-014A-036,./0.png
